t_s,cmd_turns,pos_turns,vel_tps,trq_Nm
5.24,-0.03402,-0.03083,-0.0779,-0.0984
5.25,-0.03429,-0.03149,-0.0747,-0.0776
5.26,-0.03456,-0.03212,-0.0771,-0.0679
5.27,-0.03483,-0.03296,-0.0786,-0.0354
5.28,-0.03509,-0.03361,-0.0784,-0.0674
5.29,-0.03536,-0.0345,-0.078,-0.0666
5.3,-0.03563,-0.03512,-0.0756,-0.0457
5.31,-0.03589,-0.03574,-0.0757,-0.05
5.32,-0.03616,-0.03671,-0.0722,-0.0613
5.33,-0.03643,-0.03735,-0.0659,-0.0531
5.34,-0.03669,-0.03841,-0.0615,-0.0582
5.35,-0.03695,-0.03908,-0.0566,-0.0492
5.36,-0.03721,-0.0396,-0.0546,-0.0493
5.37,-0.03748,-0.04013,-0.0498,-0.0423
5.38,-0.03774,-0.04071,-0.0413,-0.048
5.39,-0.038,-0.04116,-0.0342,-0.0434
5.4,-0.03826,-0.0416,-0.0274,-0.0558
5.41,-0.03852,-0.04192,-0.0223,-0.0496
5.42,-0.03878,-0.04216,-0.0146,-0.0571
5.43,-0.03904,-0.04222,-0.0113,-0.0463
5.44,-0.03929,-0.04241,-0.0058,-0.0633
5.45,-0.03955,-0.04239,0.0009,-0.053
5.46,-0.03981,-0.04245,0.0003,-0.066
5.47,-0.04006,-0.04243,0.0008,-0.0602
5.48,-0.04031,-0.04237,0.0009,-0.052
5.49,-0.04057,-0.04247,-0.0008,-0.0494
5.5,-0.04082,-0.04237,0.0002,-0.0532
5.51,-0.04107,-0.04245,0.0008,-0.0655
5.52,-0.04132,-0.04244,0.0017,-0.065
5.53,-0.04157,-0.04239,-0.001,-0.0718
5.54,-0.04182,-0.04238,0.0022,-0.0719
5.55,-0.04206,-0.04246,-0.0008,-0.0821
5.56,-0.04231,-0.04246,-0.0003,-0.0776
5.57,-0.04255,-0.04246,-0.0008,-0.0592
5.58,-0.04279,-0.04242,0.0002,-0.0793
5.59,-0.04304,-0.04245,-0.0006,-0.0737
5.6,-0.04328,-0.04246,0.0004,-0.0743
5.61,-0.04352,-0.04239,0.0008,-0.0871
5.62,-0.04375,-0.04245,0.0004,-0.0756
5.63,-0.04398,-0.0424,0.0014,-0.0726
5.64,-0.04422,-0.04235,0.0016,-0.0854
5.65,-0.04445,-0.04247,-0.0014,-0.0917
5.66,-0.04469,-0.04235,-0.0005,-0.1046
5.67,-0.04492,-0.04247,0.0007,-0.1028
5.68,-0.04514,-0.04236,-0.0005,-0.0961
5.69,-0.04537,-0.04237,0.0008,-0.0991
5.7,-0.04559,-0.04247,-0.0001,-0.1007
5.71,-0.04582,-0.0424,-0.0004,-0.0982
5.72,-0.04604,-0.04246,0.0007,-0.1074
5.73,-0.04627,-0.04232,-0.0011,-0.1143
5.74,-0.04649,-0.04247,0.0018,-0.1142
5.75,-0.0467,-0.04245,-0.0012,-0.1161
5.76,-0.04692,-0.04239,-0.0013,-0.1128
5.77,-0.04714,-0.04256,-0.0018,-0.1343
5.78,-0.04735,-0.04239,-0.0001,-0.1357
5.79,-0.04757,-0.04249,0.0006,-0.1391
5.8,-0.04778,-0.04242,-0.0009,-0.1329
5.81,-0.04799,-0.04242,-0.0008,-0.1391
5.82,-0.0482,-0.04242,0.0004,-0.1478
5.83,-0.04841,-0.04245,-0.0001,-0.1347
5.84,-0.04862,-0.0424,-0.0022,-0.1321
5.85,-0.04882,-0.0424,-0.0045,-0.1497
5.86,-0.04903,-0.04265,-0.0057,-0.1417
5.87,-0.04923,-0.04272,-0.0102,-0.1544
5.88,-0.04943,-0.04283,-0.0135,-0.1335
5.89,-0.04963,-0.04307,-0.0177,-0.1325
5.9,-0.04983,-0.04329,-0.022,-0.1229
5.91,-0.05002,-0.04355,-0.0257,-0.1631
5.92,-0.05022,-0.04385,-0.0295,-0.1326
5.93,-0.05042,-0.04438,-0.0324,-0.1263
5.94,-0.05061,-0.04484,-0.0363,-0.1312
5.95,-0.05079,-0.0451,-0.0398,-0.1293
5.96,-0.05098,-0.04566,-0.043,-0.1467
5.97,-0.05117,-0.04589,-0.0489,-0.1561
5.98,-0.05135,-0.04662,-0.0532,-0.1267
5.99,-0.05154,-0.04704,-0.0535,-0.127
6,-0.05173,-0.04768,-0.0649,-0.1235
6.01,-0.0519,-0.04973,-0.0826,-0.0585
6.02,-0.05208,-0.05026,-0.088,-0.0844
6.03,-0.05225,-0.05097,-0.0946,-0.1143
6.04,-0.05243,-0.05166,-0.0952,-0.0705
6.05,-0.0526,-0.05236,-0.094,-0.1028
6.06,-0.05278,-0.05309,-0.0966,-0.0857
6.07,-0.05295,-0.05426,-0.0992,-0.0767
6.08,-0.05311,-0.05508,-0.0961,-0.0488
6.09,-0.05327,-0.05625,-0.0987,-0.0215
6.1,-0.05344,-0.05729,-0.0978,-0.0345
6.11,-0.0536,-0.0585,-0.0954,-0.0521
6.12,-0.05376,-0.05951,-0.0864,-0.0214
6.13,-0.05392,-0.06023,-0.0798,-0.0251
6.14,-0.05407,-0.0611,-0.0749,-0.0262
6.15,-0.05423,-0.06216,-0.0655,-0.0303
6.16,-0.05437,-0.06279,-0.0577,-0.0355
6.17,-0.05452,-0.06352,-0.0495,-0.036
6.18,-0.05467,-0.06402,-0.0419,-0.0226
6.19,-0.05482,-0.06461,-0.0318,-0.0155
6.2,-0.05496,-0.06489,-0.0256,-0.0209
6.21,-0.0551,-0.06513,-0.0171,-0.0186
6.22,-0.05524,-0.06546,-0.014,-0.0274
6.23,-0.05537,-0.06549,-0.0047,-0.0222
6.24,-0.0555,-0.06555,-0.0004,-0.0098
6.25,-0.05564,-0.06558,-0.001,-0.0002
6.26,-0.05577,-0.06554,-0.0004,0.0102
6.27,-0.0559,-0.06552,0.0022,-0.0001
6.28,-0.05601,-0.06563,-0.0005,0.0129
6.29,-0.05613,-0.06545,-0.0001,0.0051
6.3,-0.05625,-0.06549,-0.0003,-0.0015
6.31,-0.05636,-0.06549,0.0012,0.0126
6.32,-0.05648,-0.0655,-0.0002,0.0187
6.33,-0.05659,-0.06552,0.0018,0.0099
6.34,-0.05669,-0.06556,0.0006,0.0129
6.35,-0.05677,-0.06546,-0.0014,0.0192
6.36,-0.05684,-0.06547,-0.0019,0.0211
6.37,-0.05692,-0.06561,0.0011,0.0138
6.38,-0.057,-0.06548,0.0014,0.0405
6.39,-0.05499,-0.06554,0.0012,0.1221
6.4,-0.05158,-0.06551,0.0099,0.1437
6.41,-0.05161,-0.06536,0.0126,0.1108
6.42,-0.05164,-0.06512,0.0178,0.0776
6.43,-0.05167,-0.06496,0.0186,0.0922
6.44,-0.0517,-0.06494,0.0216,0.0818
6.45,-0.05173,-0.06467,0.0178,0.0767
6.46,-0.05175,-0.06434,0.0205,0.0841
6.47,-0.05173,-0.06422,0.0219,0.0732
6.48,-0.05167,-0.06405,0.0195,0.0832
6.49,-0.05159,-0.0638,0.0253,0.1084
6.5,-0.05151,-0.06355,0.0248,0.0867
6.51,-0.05143,-0.06311,0.0247,0.0958
6.52,-0.05135,-0.06273,0.0297,0.1026
6.53,-0.05126,-0.06235,0.0295,0.0721
6.54,-0.05111,-0.06199,0.0355,0.0958
6.55,-0.05093,-0.06161,0.0357,0.0705
6.56,-0.05074,-0.06112,0.0392,0.0764
6.57,-0.05055,-0.06076,0.0451,0.1046
6.58,-0.05035,-0.06028,0.0435,0.0928
6.59,-0.05016,-0.05966,0.0475,0.0762
6.6,-0.04994,-0.05883,0.0511,0.0923
6.61,-0.04971,-0.05824,0.055,0.0696
6.62,-0.04945,-0.05751,0.0547,0.122
6.63,-0.04918,-0.05657,0.0597,0.1092
6.64,-0.04892,-0.05611,0.0613,0.079
6.65,-0.04866,-0.05511,0.0632,0.0694
6.66,-0.0484,-0.0546,0.0649,0.0948
6.67,-0.04813,-0.05391,0.0636,0.0945
6.68,-0.04784,-0.05327,0.0627,0.0634
6.69,-0.04755,-0.05279,0.064,0.083
6.7,-0.04726,-0.05233,0.0661,0.1115
6.71,-0.04697,-0.05175,0.0661,0.0808
6.72,-0.04668,-0.05129,0.066,0.0888
6.73,-0.04639,-0.05067,0.0667,0.0738
6.74,-0.0461,-0.05013,0.0687,0.0808
6.75,-0.04581,-0.04981,0.0697,0.0819
6.76,-0.04552,-0.04927,0.0693,0.089
6.77,-0.04522,-0.04885,0.0681,0.081
6.78,-0.04493,-0.04828,0.0682,0.0637
6.79,-0.04464,-0.04773,0.0703,0.0883
6.8,-0.04434,-0.04709,0.074,0.0709
6.81,-0.04405,-0.0466,0.0685,0.0829
6.82,-0.04376,-0.04583,0.0717,0.0819
6.83,-0.04347,-0.04511,0.0693,0.0798
6.84,-0.04318,-0.04456,0.0696,0.0568
6.85,-0.04289,-0.0439,0.0673,0.0677
6.86,-0.0426,-0.04301,0.0672,0.0372
6.87,-0.04231,-0.04266,0.0666,0.0357
6.88,-0.04203,-0.04181,0.0626,0.0421
6.89,-0.04174,-0.04084,0.061,0.0484
6.9,-0.04146,-0.04017,0.0594,0.0367
6.91,-0.04117,-0.03952,0.0619,0.0311
6.92,-0.04089,-0.03843,0.0574,0.0464
6.93,-0.0406,-0.03799,0.0566,0.0401
6.94,-0.04032,-0.03745,0.0551,0.0188
6.95,-0.04004,-0.03677,0.0486,0.0233
6.96,-0.03977,-0.03616,0.045,0.0368
6.97,-0.03949,-0.03578,0.0427,0.0331
6.98,-0.03921,-0.03528,0.0385,0.0273
6.99,-0.03893,-0.03494,0.0327,0.0275
7,-0.03865,-0.03451,0.03,0.0229
7.01,-0.03838,-0.03345,0.0218,0.0318
7.02,-0.0381,-0.03334,0.0143,0.0381
7.03,-0.03783,-0.03313,0.0086,0.0451
7.04,-0.03756,-0.03302,0.0076,0.026
7.05,-0.03729,-0.033,0.0067,0.0126
7.06,-0.03701,-0.03297,0.0001,0.0378
7.07,-0.03674,-0.03302,-0.0006,0.0368
7.08,-0.03647,-0.03304,0,0.0252
7.09,-0.03621,-0.03299,-0.0019,0.0307
7.1,-0.03594,-0.03294,0.001,0.0348
7.11,-0.03567,-0.03303,-0.0005,0.0343
7.12,-0.03541,-0.03297,0.0013,0.0356
7.13,-0.03514,-0.03298,-0.0005,0.0451
7.14,-0.03488,-0.03302,-0.0004,0.0328
7.15,-0.03462,-0.03301,0,0.0446
7.16,-0.03436,-0.03311,0.0006,0.0474
7.17,-0.0341,-0.03296,-0.0011,0.0379
7.18,-0.03384,-0.03308,0.0007,0.0474
7.19,-0.03358,-0.03304,0.0032,0.0456
7.2,-0.03331,-0.03304,0.0001,0.0439
7.21,-0.03306,-0.03302,-0.0017,0.0565
7.22,-0.03281,-0.03302,-0.0014,0.0607
7.23,-0.03256,-0.03294,-0.0004,0.0586
7.24,-0.03231,-0.03302,-0.0012,0.0637
7.25,-0.03205,-0.03292,-0.0005,0.0707
7.26,-0.0318,-0.03293,-0.0001,0.062
7.27,-0.03155,-0.03306,-0.0001,0.0686
7.28,-0.03131,-0.03299,-0.0011,0.0644
7.29,-0.03106,-0.03291,0.0001,0.0788
7.3,-0.03082,-0.03301,0.0003,0.0819
7.31,-0.03057,-0.0331,-0.0001,0.0793
7.32,-0.03033,-0.03296,0.0035,0.0752
7.33,-0.03008,-0.03291,0.0058,0.0863
7.34,-0.02984,-0.03288,0.0063,0.0656
7.35,-0.0296,-0.03273,0.0053,0.0846
7.36,-0.02936,-0.03268,0.007,0.0766
7.37,-0.02912,-0.03264,0.0084,0.0819
7.38,-0.02888,-0.03254,0.0117,0.0777
7.39,-0.02864,-0.03239,0.0122,0.0891
7.4,-0.02841,-0.03232,0.014,0.0924
7.41,-0.02817,-0.03219,0.0154,0.0971
7.42,-0.02794,-0.03202,0.0171,0.1035
7.43,-0.02771,-0.03177,0.0198,0.1053
7.44,-0.02748,-0.03174,0.0206,0.1039
7.45,-0.02725,-0.03147,0.0233,0.0705
7.46,-0.02701,-0.03138,0.0245,0.0885
7.47,-0.02678,-0.03104,0.0254,0.083
7.48,-0.02656,-0.03078,0.0271,0.1126
7.49,-0.02633,-0.03056,0.028,0.0929
7.5,-0.02611,-0.03033,0.0313,0.0761
7.51,-0.02588,-0.03008,0.0313,0.0885
7.52,-0.02566,-0.02984,0.0344,0.1054
7.53,-0.02544,-0.02971,0.0361,0.112
7.54,-0.02522,-0.02916,0.038,0.0728
7.55,-0.025,-0.02905,0.0372,0.0996
7.56,-0.02478,-0.02873,0.0433,0.0845
7.57,-0.02456,-0.02841,0.0411,0.0766
7.58,-0.02435,-0.02801,0.042,0.1249
7.59,-0.02413,-0.02768,0.0469,0.1029
7.6,-0.02391,-0.02736,0.0492,0.0858
7.61,-0.0237,-0.02696,0.0512,0.0864
7.62,-0.02349,-0.02658,0.0554,0.0948
7.63,-0.02328,-0.02624,0.0564,0.0742
7.64,-0.02308,-0.02568,0.0557,0.0684
7.65,-0.02287,-0.02541,0.056,0.0726
7.66,-0.02266,-0.02458,0.0585,0.0954
7.67,-0.02245,-0.02409,0.0571,0.0672
7.68,-0.02225,-0.02349,0.0578,0.0749
7.69,-0.02205,-0.02271,0.0601,0.0666
7.7,-0.02185,-0.02233,0.0589,0.0639
7.71,-0.02165,-0.02155,0.0581,0.0529
7.72,-0.02145,-0.02091,0.0552,0.0513
7.73,-0.02126,-0.02038,0.0585,0.0434
7.74,-0.02107,-0.01976,0.053,0.0639
7.75,-0.02088,-0.01918,0.0526,0.0488
7.76,-0.0207,-0.01841,0.0504,0.034
7.77,-0.02051,-0.0179,0.0517,0.0317
7.78,-0.02033,-0.01703,0.0513,0.0434
7.79,-0.02015,-0.01649,0.0462,0.0278
7.8,-0.01998,-0.01591,0.0457,0.0246
7.81,-0.01982,-0.0153,0.0422,0.0277
7.82,-0.01968,-0.01463,0.0374,0.0245
7.83,-0.01954,-0.01445,0.0333,0.0324
7.84,-0.0194,-0.01408,0.0304,0.0289
7.85,-0.01926,-0.01376,0.0273,0.0338
7.86,-0.01913,-0.01343,0.0219,0.0256
7.87,-0.01901,-0.01328,0.0148,0.0183
7.88,-0.01895,-0.01316,0.0127,0.0243
7.89,-0.01889,-0.013,0.0081,0.0178
7.9,-0.01883,-0.01286,0.0038,0.0322
7.91,-0.01877,-0.01294,0.0001,0.0169
7.92,-0.01871,-0.01296,-0.0003,0.0157
7.93,-0.01867,-0.01292,0.0012,0.0043
7.94,-0.01864,-0.01295,-0.0002,0.0012
7.95,-0.01866,-0.013,-0.0003,0.0105
7.96,-0.01867,-0.01288,-0.0002,-0.0025
7.97,-0.01868,-0.01298,0.0006,-0.0007
7.98,-0.01869,-0.01291,-0.0026,-0.0172
7.99,-0.0208,-0.01295,-0.0023,-0.0739
8,-0.02429,-0.01294,-0.0057,-0.1194
8.01,-0.02437,-0.01359,-0.0306,-0.0945
8.02,-0.02446,-0.01386,-0.0303,-0.0655
8.03,-0.02454,-0.01431,-0.032,-0.0845
8.04,-0.02462,-0.01426,-0.0334,-0.0695
8.05,-0.02471,-0.01473,-0.0294,-0.0747
8.06,-0.02479,-0.01504,-0.0331,-0.0684
8.07,-0.02492,-0.01544,-0.0322,-0.0724
8.08,-0.02509,-0.01576,-0.0273,-0.067
8.09,-0.02528,-0.01611,-0.0297,-0.0736
8.1,-0.02547,-0.01645,-0.0325,-0.0935
8.11,-0.02565,-0.0169,-0.0315,-0.0682
8.12,-0.02584,-0.01718,-0.0281,-0.0529
8.13,-0.02603,-0.01777,-0.0319,-0.0692
8.14,-0.02625,-0.01784,-0.028,-0.0869
8.15,-0.02649,-0.01824,-0.0301,-0.1005
8.16,-0.02672,-0.01861,-0.03,-0.0919
8.17,-0.02696,-0.01894,-0.0303,-0.079
8.18,-0.0272,-0.01925,-0.0303,-0.0744
8.19,-0.02744,-0.01956,-0.0307,-0.1189
8.2,-0.02768,-0.01989,-0.0298,-0.0841
8.21,-0.02793,-0.02038,-0.0251,-0.1037
8.22,-0.02819,-0.02054,-0.0248,-0.0946
8.23,-0.02845,-0.0207,-0.0227,-0.1071
8.24,-0.02871,-0.02102,-0.0231,-0.0982
8.25,-0.02896,-0.02132,-0.0225,-0.1215
8.26,-0.02922,-0.02174,-0.0242,-0.0917
8.27,-0.02948,-0.02211,-0.0249,-0.1127
8.28,-0.02975,-0.02249,-0.0284,-0.1172
8.29,-0.03001,-0.02273,-0.0254,-0.0985
8.3,-0.03028,-0.02325,-0.0285,-0.0923
8.31,-0.03054,-0.02353,-0.0286,-0.1255
8.32,-0.03081,-0.0239,-0.0322,-0.1336
8.33,-0.03107,-0.02443,-0.0344,-0.0859
8.34,-0.03134,-0.02483,-0.0371,-0.1074
8.35,-0.03161,-0.02539,-0.0365,-0.1253
8.36,-0.03188,-0.02553,-0.0415,-0.108
8.37,-0.03215,-0.02597,-0.0436,-0.1011
8.38,-0.03241,-0.02625,-0.0464,-0.1029
8.39,-0.03268,-0.02674,-0.0515,-0.0855
8.4,-0.03295,-0.02721,-0.0583,-0.0899
8.41,-0.03322,-0.0276,-0.0634,-0.0844
8.42,-0.03349,-0.0282,-0.0673,-0.0832
8.43,-0.03376,-0.02858,-0.0772,-0.097
8.44,-0.03402,-0.02928,-0.0771,-0.1117
8.45,-0.03429,-0.02983,-0.0792,-0.0815
8.46,-0.03456,-0.03028,-0.0847,-0.0608
8.47,-0.03483,-0.03099,-0.0841,-0.0533
8.48,-0.03509,-0.03189,-0.0882,-0.0656
8.49,-0.03536,-0.03263,-0.0891,-0.0743
8.5,-0.03563,-0.03342,-0.0902,-0.0786
8.51,-0.03589,-0.03447,-0.0907,-0.0688
8.52,-0.03616,-0.03511,-0.0896,-0.0903
8.53,-0.03643,-0.03618,-0.088,-0.0545
8.54,-0.03669,-0.03714,-0.087,-0.0465
8.55,-0.03695,-0.03807,-0.083,-0.0229
8.56,-0.03721,-0.03969,-0.0811,-0.0336
8.57,-0.03748,-0.03994,-0.0738,-0.0695
8.58,-0.03774,-0.04096,-0.0695,-0.0451
8.59,-0.038,-0.042,-0.0611,-0.0536
8.6,-0.03826,-0.04243,-0.0531,-0.0484
8.61,-0.03852,-0.04315,-0.047,-0.0395
8.62,-0.03878,-0.04357,-0.043,-0.034
8.63,-0.03904,-0.04397,-0.0365,-0.0468
8.64,-0.03929,-0.04461,-0.0334,-0.0476
8.65,-0.03955,-0.0449,-0.0271,-0.0379
8.66,-0.03981,-0.04493,-0.0208,-0.036
8.67,-0.04006,-0.04516,-0.0171,-0.0358
8.68,-0.04031,-0.04528,-0.0133,-0.0492
8.69,-0.04057,-0.04549,-0.0114,-0.0313
8.7,-0.04082,-0.04563,-0.0076,-0.0421
8.71,-0.04107,-0.04584,-0.0062,-0.0371
8.72,-0.04132,-0.04567,-0.0005,-0.0434
8.73,-0.04157,-0.04575,-0.0003,-0.0477
8.74,-0.04182,-0.04573,0.0008,-0.0371
8.75,-0.04206,-0.04577,0.0002,-0.0366
8.76,-0.04231,-0.04561,-0,-0.0292
8.77,-0.04255,-0.04568,0.0007,-0.0459
8.78,-0.04279,-0.04564,0.0006,-0.0432
8.79,-0.04304,-0.04562,0.0034,-0.0427
8.8,-0.04328,-0.04579,0.0007,-0.0432
8.81,-0.04352,-0.04567,0.0005,-0.0495
8.82,-0.04375,-0.04575,-0.0001,-0.0649
8.83,-0.04398,-0.04568,-0.0007,-0.0479
8.84,-0.04422,-0.04565,0.0003,-0.0496
8.85,-0.04445,-0.04572,-0.0005,-0.0556
8.86,-0.04469,-0.04569,0,-0.057
8.87,-0.04492,-0.04576,0.0022,-0.0722
8.88,-0.04514,-0.04568,-0.0004,-0.0546
8.89,-0.04537,-0.04582,0.0006,-0.0599
8.9,-0.04559,-0.0457,-0.001,-0.0612
8.91,-0.04582,-0.04572,-0.0009,-0.0698
8.92,-0.04604,-0.04568,0.0005,-0.0547
8.93,-0.04627,-0.04565,-0.0022,-0.0611
8.94,-0.04649,-0.04559,0.0015,-0.0765
8.95,-0.0467,-0.04568,-0.0023,-0.0668
8.96,-0.04692,-0.04575,-0.0008,-0.0803
8.97,-0.04714,-0.04575,-0.0012,-0.0802
8.98,-0.04735,-0.04563,-0.0007,-0.0762
8.99,-0.04757,-0.04568,-0.0008,-0.0656
9,-0.04778,-0.0456,-0.001,-0.0849
9.01,-0.04799,-0.04584,-0.0045,-0.0767
9.02,-0.0482,-0.04588,-0.0019,-0.0952
9.03,-0.04841,-0.0459,-0.0038,-0.0975
9.04,-0.04862,-0.04601,-0.0033,-0.092
9.05,-0.04882,-0.04603,-0.0037,-0.084
9.06,-0.04903,-0.0461,-0.0076,-0.0835
9.07,-0.04923,-0.04622,-0.0109,-0.0959
9.08,-0.04943,-0.04626,-0.0091,-0.1116
9.09,-0.04963,-0.04637,-0.012,-0.0878
9.1,-0.04983,-0.04657,-0.0145,-0.1025
9.11,-0.05002,-0.04674,-0.0176,-0.0865
9.12,-0.05022,-0.0468,-0.0179,-0.0893
9.13,-0.05042,-0.04708,-0.0197,-0.0815
9.14,-0.05061,-0.04738,-0.0235,-0.0878
9.15,-0.05079,-0.04758,-0.028,-0.0985
9.16,-0.05098,-0.04778,-0.0287,-0.0624
9.17,-0.05117,-0.0481,-0.0353,-0.0771
9.18,-0.05135,-0.04835,-0.0387,-0.0726
9.19,-0.05154,-0.04858,-0.0399,-0.0879
9.2,-0.05173,-0.04893,-0.0419,-0.0698
9.21,-0.0519,-0.04921,-0.0474,-0.0984
9.22,-0.05208,-0.04951,-0.0495,-0.0907
9.23,-0.05225,-0.04985,-0.0533,-0.0812
9.24,-0.05243,-0.05035,-0.0561,-0.0995
9.25,-0.0526,-0.05084,-0.0555,-0.0596
9.26,-0.05278,-0.05125,-0.0571,-0.0709
9.27,-0.05295,-0.05163,-0.0604,-0.0746
9.28,-0.05311,-0.05221,-0.0611,-0.0698
9.29,-0.05327,-0.05255,-0.059,-0.0603
9.3,-0.05344,-0.05304,-0.0596,-0.0739
9.31,-0.0536,-0.05369,-0.0603,-0.0449
9.32,-0.05376,-0.05429,-0.0613,-0.046
9.33,-0.05392,-0.05489,-0.061,-0.0448
9.34,-0.05407,-0.05538,-0.056,-0.0378
9.35,-0.05423,-0.05596,-0.0547,-0.0416
9.36,-0.05437,-0.05663,-0.0549,-0.0471
9.37,-0.05452,-0.05719,-0.0486,-0.0448
9.38,-0.05467,-0.05786,-0.0477,-0.0509
9.39,-0.05482,-0.05816,-0.0461,-0.0314
9.4,-0.05496,-0.0587,-0.0355,-0.046
9.41,-0.0551,-0.05886,-0.0316,-0.0377
9.42,-0.05524,-0.05919,-0.0249,-0.0572
9.43,-0.05537,-0.0594,-0.0223,-0.0423
9.44,-0.0555,-0.05957,-0.0112,-0.0432
9.45,-0.05564,-0.05968,-0.0081,-0.045
9.46,-0.05577,-0.05981,-0.003,-0.0305
9.47,-0.0559,-0.05984,-0.0008,-0.0449
9.48,-0.05601,-0.05977,-0.0018,-0.0305
9.49,-0.05613,-0.05978,-0.0025,-0.031
9.5,-0.05625,-0.05986,-0.0003,-0.0362
9.51,-0.05636,-0.05988,0.0011,-0.0271
9.52,-0.05648,-0.05977,0.0012,-0.0402
9.53,-0.05659,-0.05976,0.0009,-0.061
9.54,-0.05669,-0.05985,-0.0031,-0.0312
9.55,-0.05677,-0.05982,-0.0003,-0.0418
9.56,-0.05684,-0.05971,0.0021,-0.0294
9.57,-0.05692,-0.05973,0.0004,-0.0296
9.58,-0.057,-0.05974,0.0017,-0.0127
9.59,-0.05499,-0.0598,0.0021,0.032
9.6,-0.05158,-0.05977,0.0013,0.0558
9.61,-0.05161,-0.05976,0.0032,0.0628
9.62,-0.05164,-0.05975,0.0044,0.0352
9.63,-0.05167,-0.05971,0.0047,0.0283
9.64,-0.0517,-0.05978,0.004,0.039
9.65,-0.05173,-0.05968,0.001,0.0279
9.66,-0.05175,-0.05963,-0.0016,0.0257
9.67,-0.05173,-0.05969,0.0035,0.0372
9.68,-0.05167,-0.05962,0.0016,0.0415
9.69,-0.05159,-0.05968,0.0003,0.0399
9.7,-0.05151,-0.05965,0.0011,0.044
9.71,-0.05143,-0.05965,0.0017,0.0341
9.72,-0.05135,-0.05968,-0.0019,0.0408
9.73,-0.05126,-0.05973,-0.0022,0.0488
9.74,-0.05111,-0.05969,0.003,0.0608
9.75,-0.05093,-0.05965,-0.0003,0.064
9.76,-0.05074,-0.05967,0.0008,0.0717
9.77,-0.05055,-0.05965,0.0011,0.0739
9.78,-0.05035,-0.05961,-0.0011,0.0739
9.79,-0.05016,-0.05962,0.0009,0.0766
9.8,-0.04994,-0.05949,0.0055,0.0799
9.81,-0.04971,-0.05948,0.009,0.0843
9.82,-0.04945,-0.05934,0.0142,0.1052
9.83,-0.04918,-0.05937,0.0144,0.0874
9.84,-0.04892,-0.05933,0.0201,0.0897
9.85,-0.04866,-0.05928,0.0227,0.0984
9.86,-0.0484,-0.05902,0.0224,0.1139
9.87,-0.04813,-0.05887,0.0263,0.0829
9.88,-0.04784,-0.05844,0.0303,0.0861
9.89,-0.04755,-0.05811,0.0349,0.1057
9.9,-0.04726,-0.05749,0.0428,0.0855
9.91,-0.04697,-0.05691,0.0404,0.1147
9.92,-0.04668,-0.05632,0.0467,0.0947
9.93,-0.04639,-0.05571,0.0516,0.0816
9.94,-0.0461,-0.05498,0.0528,0.11
9.95,-0.04581,-0.05452,0.0543,0.0795
9.96,-0.04552,-0.05393,0.0575,0.1386
9.97,-0.04522,-0.05339,0.0598,0.0636
9.98,-0.04493,-0.05284,0.0635,0.0938
9.99,-0.04464,-0.05227,0.0656,0.1232
10,-0.04434,-0.05176,0.0685,0.1135
10.01,-0.04405,-0.04977,0.074,0.1034
10.02,-0.04376,-0.04932,0.0714,0.0787
10.03,-0.04347,-0.04879,0.0756,0.1019
10.04,-0.04318,-0.04834,0.0796,0.0666
10.05,-0.04289,-0.04753,0.0789,0.0937
10.06,-0.0426,-0.04683,0.0824,0.114
10.07,-0.04231,-0.04606,0.0832,0.0886
10.08,-0.04203,-0.0451,0.0856,0.0748
10.09,-0.04174,-0.04444,0.084,0.0749
10.1,-0.04146,-0.04374,0.0854,0.0691
10.11,-0.04117,-0.04277,0.0832,0.0811
10.12,-0.04089,-0.04146,0.0845,0.0633
10.13,-0.0406,-0.04091,0.0836,0.0335
10.14,-0.04032,-0.03988,0.0782,0.0362
10.15,-0.04004,-0.03871,0.0775,0.0375
10.16,-0.03977,-0.03746,0.0758,0.0581
10.17,-0.03949,-0.03692,0.0685,0.0317
10.18,-0.03921,-0.03632,0.0697,0.0522
10.19,-0.03893,-0.03537,0.0633,0.0293
10.2,-0.03865,-0.03475,0.0583,0.0289
10.21,-0.03838,-0.03415,0.0575,0.0365
10.22,-0.0381,-0.03343,0.0511,0.0326
10.23,-0.03783,-0.03293,0.0471,0.0307
10.24,-0.03756,-0.03244,0.0412,0.0171
10.25,-0.03729,-0.03223,0.0375,0.0624
10.26,-0.03701,-0.03195,0.0299,0.0472
10.27,-0.03674,-0.03162,0.0251,0.033
10.28,-0.03647,-0.0314,0.0226,0.0297
10.29,-0.03621,-0.03126,0.0156,0.0393
10.3,-0.03594,-0.03113,0.0114,0.0172
10.31,-0.03567,-0.03106,0.0082,0.0361
10.32,-0.03541,-0.03107,0.0017,0.0411
10.33,-0.03514,-0.03111,-0.0011,0.0347
10.34,-0.03488,-0.03108,-0.0003,0.035
10.35,-0.03462,-0.03113,-0.0015,0.0329
10.36,-0.03436,-0.031,0.0025,0.0347
10.37,-0.0341,-0.03107,0.0003,0.0348
10.38,-0.03384,-0.03106,-0.0001,0.0367
10.39,-0.03358,-0.03107,-0.0018,0.0297
10.4,-0.03331,-0.03112,-0.0007,0.0247
10.41,-0.03306,-0.03111,0.0007,0.0284
10.42,-0.03281,-0.03112,0.0015,0.0547
10.43,-0.03256,-0.03098,-0.001,0.0411
10.44,-0.03231,-0.03111,0.001,0.038
